pilot_index,image_id,class_name,true_label,true_class_id,corruption_type,severity,pearson_correlation,spearman_correlation,cosine_similarity,ssim,top20_iou,centroid_displacement,clean_object_mass,corrupted_object_mass,object_mass_change,object_mass_drop,clean_pointing_game,corrupted_pointing_game,pointing_game_preserved,clean_salient_object_iou,corrupted_salient_object_iou,salient_object_iou_change,clean_heatmap_path,corrupted_heatmap_path
4,2538,045.Northern_Fulmar,44,45,brightness,5,0.991898775100708,0.9163021911715457,0.9936025142669678,0.9550582409910271,0.9098001902949572,0.004388891342903594,0.6222075166332658,0.6573975571093512,0.03519004047608543,-0.03519004047608543,1,1,1,0.5754923413566739,0.5739769150052466,-0.001515426351427318,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2538.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_2538.png
4,2538,045.Northern_Fulmar,44,45,gaussian_noise,1,0.9968911409378052,0.8996586367057995,0.9975588917732239,0.9614799520962317,0.9428903300745329,0.003735078721388165,0.6222075166332658,0.6216368348256797,-0.0005706818075861264,0.0005706818075861264,1,1,1,0.5754923413566739,0.5498536249354228,-0.02563871642125115,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2538.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_2538.png
4,2538,045.Northern_Fulmar,44,45,gaussian_noise,3,0.9691842794418335,0.9048877332888434,0.9755690097808838,0.9095571900297522,0.8386003480809746,0.02023571524849386,0.6222075166332658,0.5782260870957359,-0.043981429537529926,0.043981429537529926,1,1,1,0.5754923413566739,0.47734734077478663,-0.0981450005818873,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2538.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_2538.png
4,2538,045.Northern_Fulmar,44,45,gaussian_noise,5,0.8836462497711182,0.7989463225904617,0.9035589098930359,0.7592579415557547,0.725732955033961,0.012851925995390314,0.6222075166332658,0.6115167574504718,-0.01069075918279394,0.01069075918279394,1,1,1,0.5754923413566739,0.4850259879547892,-0.09046635340188475,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2538.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_2538.png
4,2538,045.Northern_Fulmar,44,45,motion_blur,1,0.7779381275177002,0.8940438859760068,0.8243878483772278,0.8012098492210257,0.6223731005496282,0.05648221816518362,0.6222075166332658,0.48539091881130614,-0.13681659782195965,0.13681659782195965,1,1,1,0.5754923413566739,0.42292490118577075,-0.15256744017090318,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2538.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_2538.png
4,2538,045.Northern_Fulmar,44,45,motion_blur,3,0.7573362588882446,0.6538222117262149,0.7949873208999634,0.7406045987769873,0.5285964511461427,0.06739544044123175,0.6222075166332658,0.5798815970090205,-0.042325919624245256,0.042325919624245256,1,1,1,0.5754923413566739,0.35216346153846156,-0.22332887981821237,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2538.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_2538.png
4,2538,045.Northern_Fulmar,44,45,motion_blur,5,0.07421262562274933,0.24440548968955583,0.1904490888118744,0.5701922163447997,0.13196480938416422,0.14223792489674927,0.6222075166332658,0.5260175862243454,-0.09618993040892043,0.09618993040892043,1,1,1,0.5754923413566739,0.19474313022700118,-0.38074921112967275,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2538.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_2538.png
245,2579,045.Northern_Fulmar,44,45,brightness,1,0.9995198249816895,0.9884358894993958,0.999619722366333,0.9966712691709456,0.983399209486166,0.0031364369857029197,0.5642015181207145,0.5599262310387454,-0.004275287081969115,0.004275287081969115,1,1,1,0.37846977596167397,0.37653018151118617,-0.0019395944504878027,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2579.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_2579.png
245,2579,045.Northern_Fulmar,44,45,brightness,3,0.9995938539505005,0.9403337103696315,0.9996792674064636,0.9832952811607918,0.9869332805385073,0.0015538379631579709,0.5642015181207145,0.5611513321662419,-0.003050185954472595,0.003050185954472595,1,1,1,0.37846977596167397,0.3749824314827829,-0.0034873444788910968,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2579.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_2579.png
245,2579,045.Northern_Fulmar,44,45,brightness,5,0.9991683959960938,0.9265711518657855,0.999322772026062,0.9686400027071302,0.9806591671600553,0.003584559818561223,0.5642015181207145,0.5573454575375211,-0.006856060583193435,0.006856060583193435,1,1,1,0.37846977596167397,0.3719935488394923,-0.006476227122181655,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2579.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_2579.png
245,2579,045.Northern_Fulmar,44,45,gaussian_noise,1,0.9985185861587524,0.9550152044750151,0.9987881779670715,0.9778764087607409,0.9779266850610958,0.003014974019662427,0.5642015181207145,0.5766940707161934,0.012492552595478879,-0.012492552595478879,1,1,1,0.37846977596167397,0.38060965283657916,0.002139876874905189,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2579.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_2579.png
245,2579,045.Northern_Fulmar,44,45,gaussian_noise,3,0.9969556927680969,0.9158910039088276,0.9974522590637207,0.9589881568817256,0.9668789808917198,0.004721487602106701,0.5642015181207145,0.5758801300937494,0.01167861197303488,-0.01167861197303488,1,1,1,0.37846977596167397,0.3751757098678662,-0.0032940660938077793,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2579.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_2579.png
245,2579,045.Northern_Fulmar,44,45,gaussian_noise,5,0.9962717294692993,0.7979821461156136,0.9967257380485535,0.889905724011814,0.955191895577635,0.007835814757473625,0.5642015181207145,0.5659085982890689,0.0017070801683544135,-0.0017070801683544135,1,1,1,0.37846977596167397,0.36834743688369814,-0.010122339077975828,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2579.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_2579.png
245,2579,045.Northern_Fulmar,44,45,motion_blur,1,0.9965444803237915,0.9452680126603183,0.9971634745597839,0.9538544273047362,0.9553823672674135,0.004608551608248261,0.5642015181207145,0.5772348667837476,0.013033348663033073,-0.013033348663033073,1,1,1,0.37846977596167397,0.37411335065664725,-0.004356425305026723,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2579.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_2579.png
245,2579,045.Northern_Fulmar,44,45,motion_blur,3,0.9944649934768677,0.9152020166507601,0.9954039454460144,0.9013054169411562,0.9447727933339792,0.00885509909231853,0.5642015181207145,0.578210876633549,0.014009358512834469,-0.014009358512834469,1,1,1,0.37846977596167397,0.3694008958566629,-0.009068880105011057,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2579.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_2579.png
245,2579,045.Northern_Fulmar,44,45,motion_blur,5,0.9921940565109253,0.7967177306326584,0.9933825135231018,0.8711538029407494,0.9309283309283309,0.011348398822352493,0.5642015181207145,0.5749118996682309,0.010710381547516357,-0.010710381547516357,1,1,1,0.37846977596167397,0.36357934350825843,-0.014890432453415536,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2579.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_2579.png
417,2607,046.Gadwall,45,46,brightness,1,0.9992791414260864,0.9786967066879302,0.9994534850120544,0.9945555075246791,0.9818325434439179,0.0018587923469761728,0.876203574357935,0.8727504586035265,-0.003453115754408431,0.003453115754408431,1,1,1,0.4048720740337507,0.40226398007697534,-0.002608093956775359,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2607.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_2607.png
417,2607,046.Gadwall,45,46,brightness,3,0.9977173805236816,0.9724744516968916,0.9982415437698364,0.9866765935145467,0.9641843624620804,0.005581439713068743,0.876203574357935,0.8809456160990911,0.004742041741156111,-0.004742041741156111,1,1,1,0.4048720740337507,0.4057010576006536,0.0008289835669029189,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2607.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_2607.png
417,2607,046.Gadwall,45,46,brightness,5,0.990400493144989,0.9425841595616806,0.9925893545150757,0.9662966711918379,0.8921568627450981,0.013953452581042143,0.876203574357935,0.8941465008289561,0.017942926471021137,-0.017942926471021137,1,1,1,0.4048720740337507,0.413270661251312,0.008398587217561315,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2607.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_2607.png
417,2607,046.Gadwall,45,46,gaussian_noise,1,0.9973341226577759,0.9661118373775573,0.9979326128959656,0.9762948156259129,0.9404485692188709,0.005708134989811555,0.876203574357935,0.8770086765553048,0.0008051021973698447,-0.0008051021973698447,1,1,1,0.4048720740337507,0.4083860111874119,0.0035139371536612174,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2607.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_2607.png
417,2607,046.Gadwall,45,46,gaussian_noise,3,0.8564585447311401,0.8729858982489886,0.885126531124115,0.8074664271414301,0.7082553191489361,0.04765925123075775,0.876203574357935,0.9239813549343937,0.04777778057645876,-0.04777778057645876,1,1,1,0.4048720740337507,0.42033571821684096,0.015463644183090264,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2607.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_2607.png
417,2607,046.Gadwall,45,46,motion_blur,1,0.9455558061599731,0.8602210822933006,0.9563160538673401,0.8430855545217288,0.8369177267319484,0.01446141772556309,0.876203574357935,0.8863118843860501,0.010108310028115186,-0.010108310028115186,1,1,1,0.4048720740337507,0.40557345799482597,0.0007013839610752748,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2607.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_2607.png
417,2607,046.Gadwall,45,46,motion_blur,3,0.40529942512512207,0.48639829116139693,0.5319639444351196,0.4894616449254526,0.33991989319092125,0.01788772522831997,0.876203574357935,0.6077251982546218,-0.26847837610331315,0.26847837610331315,1,1,1,0.4048720740337507,0.2233458423859372,-0.1815262316478135,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2607.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_2607.png
317,2614,046.Gadwall,45,46,brightness,1,0.9996970891952515,0.9977920367381486,0.9997689723968506,0.9970634911570241,0.9814412635735439,0.0024006995328892692,0.6696176809125585,0.6715569485240329,0.001939267611474449,-0.001939267611474449,1,1,1,0.48441315902887516,0.48719055843408177,0.0027773994052066042,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2614.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_2614.png
317,2614,046.Gadwall,45,46,brightness,3,0.9970239996910095,0.9797082273733226,0.9977317452430725,0.9746205248587682,0.9311141042909371,0.009693711470079544,0.6696176809125585,0.6759213510523485,0.006303670139790052,-0.006303670139790052,1,1,1,0.48441315902887516,0.49472009257919863,0.010306933550323472,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2614.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_2614.png
317,2614,046.Gadwall,45,46,brightness,5,0.9937028884887695,0.96052159321417,0.9951997399330139,0.9449686470765496,0.8989593188268685,0.014717645325698343,0.6696176809125585,0.681088473158329,0.011470792245770522,-0.011470792245770522,1,1,1,0.48441315902887516,0.4982962372217792,0.01388307819290402,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2614.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_2614.png
317,2614,046.Gadwall,45,46,gaussian_noise,1,0.99847811460495,0.9851399257892852,0.998832106590271,0.9883982406570277,0.966108335782153,0.005109633970825789,0.6696176809125585,0.6658588002193723,-0.003758880693186195,0.003758880693186195,1,1,1,0.48441315902887516,0.48356066044508256,-0.0008524985837926047,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2614.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_2614.png
317,2614,046.Gadwall,45,46,gaussian_noise,3,0.995732307434082,0.962439037798657,0.9964933395385742,0.9438099942147586,0.9513902391600233,0.0034625889675570943,0.6696176809125585,0.672152361471492,0.0025346805589335775,-0.0025346805589335775,1,1,1,0.48441315902887516,0.4735115864527629,-0.01090157257611224,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2614.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_2614.png
317,2614,046.Gadwall,45,46,gaussian_noise,5,0.9591622352600098,0.8126980909829983,0.9668481945991516,0.8096768434231809,0.7974388824214202,0.03514641414704265,0.6696176809125585,0.6804589660141822,0.010841285101623743,-0.010841285101623743,1,1,1,0.48441315902887516,0.47487867542106765,-0.009534483607807509,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2614.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_2614.png
317,2614,046.Gadwall,45,46,motion_blur,1,0.9827182292938232,0.9757172165284376,0.986354410648346,0.9424929295968073,0.914536436474628,0.01377369845555482,0.6696176809125585,0.6701033917501569,0.0004857108375984076,-0.0004857108375984076,1,1,1,0.48441315902887516,0.45535211267605635,-0.02906104635281881,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2614.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_2614.png
317,2614,046.Gadwall,45,46,motion_blur,3,0.8153172731399536,0.7284380852455256,0.8507760763168335,0.7787778315950316,0.6512010529779533,0.05844911748229691,0.6696176809125585,0.5907769753821404,-0.07884070553041811,0.07884070553041811,1,1,1,0.48441315902887516,0.3338066348263844,-0.15060652420249077,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2614.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_2614.png
495,2648,046.Gadwall,45,46,brightness,1,0.9995371103286743,0.9973686789450348,0.9996318817138672,0.9977018515546558,0.9832032407864836,0.00240712558331791,0.5247088791651329,0.5216738684858871,-0.00303501067924572,0.00303501067924572,1,1,1,0.3604709598679015,0.35638107508410277,-0.004089884783798736,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2648.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_2648.png
495,2648,046.Gadwall,45,46,brightness,3,0.9987898468971252,0.9871009544436237,0.9990302324295044,0.9885138712497926,0.9748130657221566,0.004729535379350938,0.5247088791651329,0.5242587379829823,-0.0004501411821505874,0.0004501411821505874,1,1,1,0.3604709598679015,0.3576443616563978,-0.002826598211503717,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2648.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_2648.png
